,Unnamed: 0,id,period,my.decision,my.round1decision,my.decision1,my.decision2,my.decision3,my.decision4,my.decision5,my.decision6,my.decision7,my.decision8,my.decision9,other.decision1,other.decision2,other.decision3,other.decision4,other.decision5,other.decision6,other.decision7,other.decision8,other.decision9,age,years_military_experience,game_theory_experience,machine_learning_experience,seconds_on_page,avg_time,TFT,r1,r2,delta,Adversary_AI,Adversary_Human,Adversary_Human+AI,pw_order_1,pw_order_2,rps_order_123,rps_order_132,rps_order_213,rps_order_231,rps_order_312,rps_order_321,gender_Female,gender_Male,service_Air Force,service_Army,school_ACSC,school_AWC,school_SAASS,rank_4,rank_5,rank_6,keras
700,701,zxq33,3,1,1,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,42,22,2,2,17,10.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1.0
701,702,zxq33,3,1,1,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,42,22,2,2,17,10.1,War,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1.0
702,703,zxq33,4,1,1,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,42,22,2,2,8,10.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
703,704,zxq33,4,1,1,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,42,22,2,2,8,10.1,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
704,705,zxq33,4,1,1,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,42,22,2,2,8,10.1,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
705,706,zxq33,5,1,1,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,42,22,2,2,12,10.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1.0
706,707,zxq33,5,1,1,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,42,22,2,2,12,10.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1.0
707,708,zxq33,5,1,1,1.0,0.0,1.0,1.0,,,,,,1.0,0.0,1.0,1.0,,,,,,42,22,2,2,12,10.1,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1.0
708,709,zxq33,6,1,1,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,42,22,2,2,7,10.1,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1.0
709,710,zxq33,6,1,1,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,42,22,2,2,7,10.1,Peace,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1.0
710,711,zxq33,6,1,1,1.0,1.0,0.0,1.0,1.0,,,,,0.0,1.0,0.0,1.0,1.0,,,,,42,22,2,2,7,10.1,War,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1.0
711,712,zxq33,7,1,1,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,42,22,2,2,7,10.1,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
712,713,zxq33,7,1,1,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,42,22,2,2,7,10.1,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
713,714,zxq33,7,1,1,0.0,1.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,42,22,2,2,7,10.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
714,715,zxq33,8,1,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,42,22,2,2,6,10.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
715,716,zxq33,8,1,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,42,22,2,2,6,10.1,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
716,717,zxq33,8,1,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,42,22,2,2,6,10.1,War,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
717,718,zxq33,9,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,42,22,2,2,9,10.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
718,719,zxq33,9,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,42,22,2,2,9,10.1,Peace,0.3333333333333333,0.6666666666666666,0.9,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
719,720,zxq33,9,1,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,42,22,2,2,9,10.1,War,0.3333333333333333,0.6666666666666666,0.9,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.0
